"","Nr","Code","Name","Group","Source","Timespan","n","decimals","pr_tied","pr_NAs","rt_tied","rt_NAs","pr_unique","pr_ties","rt_unique","rt_ties","pr_avg_tie_length","pr_max_tie_length","rt_avg_tie_length","rt_max_tie_length"
"811","98","GS","The Goldman Sachs Group Inc.","Financials","_IN.csv","1990-01-01 to 1999-12-31","168","2","63","0","3","0","133","28","166","1","1.26315789473684","3","1.01204819277108","3"
"812","98","GS","The Goldman Sachs Group Inc.","Financials","_EI.csv","1950-01-01 to 2021-07-15","5023","4","1289","0","26","0","4341","607","5004","7","1.1571066574522","4","1.00379696243006","14"
"813","98","GS","The Goldman Sachs Group Inc.","Financials","_EI.csv","2010-01-01 to 2021-07-15","2903","4","512","0","6","0","2640","249","2899","2","1.09962121212121","4","1.00137978613315","4"
"814","98","GS","The Goldman Sachs Group Inc.","Financials","_EI.csv","2000-01-01 to 2009-12-31","2120","2","403","0","14","0","1905","188","2109","3","1.11286089238845","4","1.00521574205785","10"
"815","99","AXP","American Express Company","Financials","_YF.csv","1950-01-01 to 2021-07-15","12387","6","8411","0","2981","0","5755","1779","10376","970","2.15238922675934","40","1.19381264456438","607"
"816","99","AXP","American Express Company","Financials","_YF.csv","2010-01-01 to 2021-07-15","2902","2","833","0","14","0","2457","388","2890","2","1.18111518111518","5","1.00415224913495","12"
"817","99","AXP","American Express Company","Financials","_YF.csv","2000-01-01 to 2009-12-31","2515","5","842","0","28","0","2040","367","2493","6","1.2328431372549","7","1.00882470918572","18"
"818","99","AXP","American Express Company","Financials","_YF.csv","1990-01-01 to 1999-12-31","2528","6","2072","0","742","0","890","434","2033","247","2.84044943820225","19","1.243482538121","179"
"819","99","AXP","American Express Company","Financials","_YF.csv","1980-01-01 to 1989-12-31","2528","6","2372","0","698","0","647","491","2067","237","3.90726429675425","16","1.22302854378326","191"
"820","99","AXP","American Express Company","Financials","_YF.csv","1970-01-01 to 1979-12-31","1914","6","1858","0","909","0","295","239","1297","292","6.48813559322034","31","1.4757131842714","207"
"821","99","AXP","American Express Company","Financials","_IN.csv","1950-01-01 to 2021-07-15","10420","2","7293","0","2343","0","4949","1822","8862","785","2.10547585370782","42","1.17580681561724","404"
"822","99","AXP","American Express Company","Financials","_IN.csv","2010-01-01 to 2021-07-15","2903","2","833","0","15","0","2458","388","2890","2","1.18104149715216","5","1.00449826989619","13"
"823","99","AXP","American Express Company","Financials","_IN.csv","2000-01-01 to 2009-12-31","2515","2","1226","0","41","0","1797","508","2486","12","1.39955481357819","7","1.01166532582462","19"
"824","99","AXP","American Express Company","Financials","_IN.csv","1990-01-01 to 1999-12-31","2528","2","2094","0","890","0","812","378","1942","304","3.11330049261084","26","1.30175077239959","176"
"825","99","AXP","American Express Company","Financials","_IN.csv","1980-01-01 to 1989-12-31","2474","2","2344","0","793","0","589","459","1957","276","4.20033955857385","16","1.26417986714359","196"
"826","99","AXP","American Express Company","Financials","_EI.csv","1950-01-01 to 2021-07-15","5023","5","1732","0","39","0","4066","775","4991","7","1.23536645351697","5","1.00641154077339","27"
"827","99","AXP","American Express Company","Financials","_EI.csv","2010-01-01 to 2021-07-15","2903","4","833","0","15","0","2458","388","2890","2","1.18104149715216","5","1.00449826989619","13"
"828","99","AXP","American Express Company","Financials","_EI.csv","2000-01-01 to 2009-12-31","2120","5","620","0","18","0","1781","281","2105","3","1.19034250421112","4","1.00712589073634","14"
"829","100","ALV.DE","Allianz SE NA O.N","Financials","_YF.csv","1950-01-01 to 2021-07-15","6300","3","2775","0","225","0","4682","1157","6091","16","1.3455788124733","7","1.03431292070268","195"
"830","100","ALV.DE","Allianz SE NA O.N","Financials","_YF.csv","2010-01-01 to 2021-07-15","2925","2","1293","0","55","0","2199","567","2878","8","1.33015006821282","5","1.01633078526755","41"
"831","100","ALV.DE","Allianz SE NA O.N","Financials","_YF.csv","2000-01-01 to 2009-12-31","2580","2","657","0","81","0","2204","281","2502","3","1.17059891107078","7","1.03117505995204","77"
"832","100","ALV.DE","Allianz SE NA O.N","Financials","_YF.csv","1990-01-01 to 1999-12-31","795","3","261","0","83","0","645","111","716","4","1.23255813953488","5","1.11033519553073","77"
"833","100","ALV.DE","Allianz SE NA O.N","Financials","_IN.csv","1950-01-01 to 2021-07-15","3147","2","1346","0","66","0","2391","590","3097","16","1.31618569636136","5","1.01614465611882","35"
"834","100","ALV.DE","Allianz SE NA O.N","Financials","_IN.csv","2010-01-01 to 2021-07-15","2921","2","1287","0","64","0","2197","563","2872","15","1.329540282203","5","1.01706128133705","35"
"835","100","ALV.DE","Allianz SE NA O.N","Financials","_IN.csv","2000-01-01 to 2009-12-31","226","2","16","0","0","0","218","8","226","0","1.03669724770642","2","1","1"
"836","101","BA","Boeing Co.","Industrials","_YF.csv","1950-01-01 to 2021-07-15","14986","6","10795","0","3432","0","6613","2422","12682","1128","2.2661424466959","43","1.181674814698","812"
"837","101","BA","Boeing Co.","Industrials","_YF.csv","2010-01-01 to 2021-07-15","2902","2","593","0","11","0","2578","269","2894","3","1.12567882079131","5","1.00276434001382","7"
"838","101","BA","Boeing Co.","Industrials","_YF.csv","2000-01-01 to 2009-12-31","2515","5","872","0","34","0","2027","384","2492","11","1.24074987666502","6","1.00922953451043","14"
"839","101","BA","Boeing Co.","Industrials","_YF.csv","1990-01-01 to 1999-12-31","2528","5","2348","0","917","0","663","483","1935","324","3.81297134238311","24","1.30645994832041","176"
"840","101","BA","Boeing Co.","Industrials","_YF.csv","1980-01-01 to 1989-12-31","2528","6","2318","0","634","0","711","501","2099","205","3.55555555555556","16","1.20438303954264","200"
"841","101","BA","Boeing Co.","Industrials","_YF.csv","1970-01-01 to 1979-12-31","2526","6","2354","0","1162","0","545","373","1737","373","4.6348623853211","33","1.45423143350604","275"
"842","101","BA","Boeing Co.","Industrials","_YF.csv","1960-01-01 to 1969-12-31","1987","6","1678","0","368","0","776","467","1728","109","2.56056701030928","12","1.14988425925926","140"
"843","101","BA","Boeing Co.","Industrials","_IN.csv","1950-01-01 to 2021-07-15","10422","2","6635","0","1852","0","5497","1710","9214","644","1.89594324176824","24","1.13110484046017","396"
"844","101","BA","Boeing Co.","Industrials","_IN.csv","2010-01-01 to 2021-07-15","2903","2","593","0","14","0","2579","269","2893","4","1.12563008918185","5","1.0034566194262","8"
"845","101","BA","Boeing Co.","Industrials","_IN.csv","2000-01-01 to 2009-12-31","2515","2","924","0","28","0","1994","403","2495","8","1.26128385155466","6","1.00801603206413","14"
"846","101","BA","Boeing Co.","Industrials","_IN.csv","1990-01-01 to 1999-12-31","2528","2","2343","0","753","0","667","482","2031","256","3.79010494752624","24","1.24470704086657","176"
"847","101","BA","Boeing Co.","Industrials","_IN.csv","1980-01-01 to 1989-12-31","2476","2","2291","0","689","0","678","493","2013","226","3.65191740412979","16","1.23000496770989","198"
"848","101","BA","Boeing Co.","Industrials","_EI.csv","1950-01-01 to 2021-07-15","5023","4","1470","0","37","0","4217","664","4999","13","1.19113113587859","5","1.00480096019204","13"
"849","101","BA","Boeing Co.","Industrials","_EI.csv","2010-01-01 to 2021-07-15","2903","4","591","0","14","0","2580","268","2893","4","1.12519379844961","5","1.0034566194262","8"
"850","101","BA","Boeing Co.","Industrials","_EI.csv","2000-01-01 to 2009-12-31","2120","4","640","0","13","0","1775","295","2112","5","1.1943661971831","4","1.00378787878788","5"
"851","102","LMT","Lockheed Martin Co.","Industrials","_YF.csv","1950-01-01 to 2021-07-15","11230","6","6982","0","1986","0","5930","1682","9910","666","1.89376053962901","39","1.13319878910192","474"
"852","102","LMT","Lockheed Martin Co.","Industrials","_YF.csv","2010-01-01 to 2021-07-15","2902","2","385","0","8","0","2705","188","2895","1","1.0728280961183","3","1.00241796200345","8"
"853","102","LMT","Lockheed Martin Co.","Industrials","_YF.csv","2000-01-01 to 2009-12-31","2515","5","877","0","27","0","2026","388","2493","5","1.24136229022705","6","1.00882470918572","19"
"854","102","LMT","Lockheed Martin Co.","Industrials","_YF.csv","1990-01-01 to 1999-12-31","2528","6","2222","0","498","0","893","587","2189","159","2.83090705487122","16","1.15486523526725","163"
"855","102","LMT","Lockheed Martin Co.","Industrials","_YF.csv","1980-01-01 to 1989-12-31","2528","6","2315","0","737","0","614","401","2046","255","4.11726384364821","31","1.2355816226784","177"
"856","102","LMT","Lockheed Martin Co.","Industrials","_YF.csv","1970-01-01 to 1979-12-31","757","6","718","0","301","0","185","146","545","89","4.09189189189189","18","1.38899082568807","107"
"857","102","LMT","Lockheed Martin Co.","Industrials","_IN.csv","1950-01-01 to 2021-07-15","1720","2","547","0","33","0","1421","248","1694","7","1.21041520056298","5","1.01534828807556","21"
"858","102","LMT","Lockheed Martin Co.","Industrials","_IN.csv","2010-01-01 to 2021-07-15","1720","2","547","0","33","0","1421","248","1694","7","1.21041520056298","5","1.01534828807556","21"
"859","102","LMT","Lockheed Martin Co.","Industrials","_EI.csv","1950-01-01 to 2021-07-15","5023","2","1315","0","35","0","4306","598","4997","9","1.16651184393869","5","1.00520312187312","19"
"860","102","LMT","Lockheed Martin Co.","Industrials","_EI.csv","2010-01-01 to 2021-07-15","2903","2","385","0","9","0","2706","188","2895","1","1.07280118255728","3","1.0027633851468","9"
"861","102","LMT","Lockheed Martin Co.","Industrials","_EI.csv","2000-01-01 to 2009-12-31","2120","2","678","0","16","0","1747","305","2108","4","1.2135088723526","5","1.00569259962049","10"
"862","103","CAT","Caterpillar Inc.","Industrials","_YF.csv","1950-01-01 to 2021-07-15","14986","6","11101","0","5288","0","5801","1916","11392","1694","2.58334769867264","41","1.3154845505618","806"
"863","103","CAT","Caterpillar Inc.","Industrials","_YF.csv","2010-01-01 to 2021-07-15","2902","2","753","0","8","0","2489","340","2896","2","1.16593009240659","6","1.00207182320442","6"
"864","103","CAT","Caterpillar Inc.","Industrials","_YF.csv","2000-01-01 to 2009-12-31","2515","5","765","0","25","0","2084","334","2496","6","1.20681381957774","5","1.00761217948718","15"
"865","103","CAT","Caterpillar Inc.","Industrials","_YF.csv","1990-01-01 to 1999-12-31","2528","6","2227","0","664","0","901","600","2112","248","2.80577136514983","13","1.1969696969697","123"
"866","103","CAT","Caterpillar Inc.","Industrials","_YF.csv","1980-01-01 to 1989-12-31","2528","6","2497","0","1133","0","344","313","1792","397","7.34883720930233","21","1.41071428571429","219"
"867","103","CAT","Caterpillar Inc.","Industrials","_YF.csv","1970-01-01 to 1979-12-31","2526","6","2439","0","890","0","503","416","1935","299","5.02186878727634","26","1.30542635658915","230"
"868","103","CAT","Caterpillar Inc.","Industrials","_YF.csv","1960-01-01 to 1969-12-31","1987","6","1896","0","804","0","388","297","1448","265","5.12113402061856","20","1.37223756906077","213"
"869","103","CAT","Caterpillar Inc.","Industrials","_IN.csv","1950-01-01 to 2021-07-15","2265","3","763","0","66","0","1821","319","2211","12","1.24382207578254","14","1.02442333785617","44"
"870","103","CAT","Caterpillar Inc.","Industrials","_IN.csv","2010-01-01 to 2021-07-15","2265","3","763","0","66","0","1821","319","2211","12","1.24382207578254","14","1.02442333785617","44"
"871","103","CAT","Caterpillar Inc.","Industrials","_EI.csv","1950-01-01 to 2021-07-15","5023","4","1524","0","32","0","4187","688","5000","9","1.19966563171722","6","1.0046","16"
"872","103","CAT","Caterpillar Inc.","Industrials","_EI.csv","2010-01-01 to 2021-07-15","2903","4","753","0","13","0","2490","340","2894","4","1.16586345381526","6","1.00310988251555","7"
"873","103","CAT","Caterpillar Inc.","Industrials","_EI.csv","2000-01-01 to 2009-12-31","2120","3","520","0","13","0","1841","241","2110","3","1.15154807170016","4","1.00473933649289","9"
"874","104","GE","General Electric Co.","Industrials","_YF.csv","1950-01-01 to 2021-07-15","14986","6","12727","0","3950","0","5063","2804","12386","1350","2.95990519454869","34","1.20991441950589","721"
"875","104","GE","General Electric Co.","Industrials","_YF.csv","2010-01-01 to 2021-07-15","2902","6","1959","0","99","0","1703","760","2827","24","1.70405167351732","9","1.02652989034312","53"
"876","104","GE","General Electric Co.","Industrials","_YF.csv","2000-01-01 to 2009-12-31","2515","6","1520","0","76","0","1568","573","2457","18","1.60395408163265","9","1.02360602360602","42"
"877","104","GE","General Electric Co.","Industrials","_YF.csv","1990-01-01 to 1999-12-31","2528","6","1886","0","403","0","1168","526","2253","128","2.16438356164384","22","1.12205947625388","133"
"878","104","GE","General Electric Co.","Industrials","_YF.csv","1980-01-01 to 1989-12-31","2528","6","2297","0","783","0","734","503","2020","275","3.4441416893733","19","1.25148514851485","177"
"879","104","GE","General Electric Co.","Industrials","_YF.csv","1970-01-01 to 1979-12-31","2526","6","2422","0","1022","0","422","318","1865","361","5.98578199052133","26","1.3544235924933","190"
"880","104","GE","General Electric Co.","Industrials","_YF.csv","1960-01-01 to 1969-12-31","1987","6","1911","0","503","0","435","359","1659","175","4.56781609195402","22","1.19770946353225","126"
"881","104","GE","General Electric Co.","Industrials","_IN.csv","1950-01-01 to 2021-07-15","10422","2","8253","0","1615","0","4608","2439","9362","555","2.26171875","22","1.11322367015595","400"
"882","104","GE","General Electric Co.","Industrials","_IN.csv","2010-01-01 to 2021-07-15","2903","2","1954","0","96","0","1708","759","2830","23","1.69964871194379","9","1.02579505300353","52"
"883","104","GE","General Electric Co.","Industrials","_IN.csv","2000-01-01 to 2009-12-31","2515","2","1517","0","79","0","1569","571","2455","19","1.60293180369662","9","1.0244399185336","43"
"884","104","GE","General Electric Co.","Industrials","_IN.csv","1990-01-01 to 1999-12-31","2528","2","1889","0","407","0","1166","527","2250","129","2.16809605488851","22","1.12355555555556","133"
"885","104","GE","General Electric Co.","Industrials","_IN.csv","1980-01-01 to 1989-12-31","2476","2","2248","0","745","0","726","498","1991","260","3.41046831955923","19","1.2435961828227","172"
"886","104","GE","General Electric Co.","Industrials","_EI.csv","1950-01-01 to 2021-07-15","5023","5","3731","0","183","0","2634","1342","4889","49","1.90698557327259","9","1.02740846798936","87"
"887","104","GE","General Electric Co.","Industrials","_EI.csv","2010-01-01 to 2021-07-15","2903","5","1942","0","98","0","1717","756","2829","24","1.69073966220151","9","1.02615765288088","52"
"888","104","GE","General Electric Co.","Industrials","_EI.csv","2000-01-01 to 2009-12-31","2120","5","1338","0","69","0","1280","498","2069","18","1.65625","9","1.02464958917351","35"
"889","105","MMM","3M Co.","Industrials","_YF.csv","1950-01-01 to 2021-07-15","12999","6","9199","0","4253","0","5805","2005","10155","1409","2.23927648578811","31","1.28005908419498","524"
"890","105","MMM","3M Co.","Industrials","_YF.csv","2010-01-01 to 2021-07-15","2902","2","620","0","19","0","2567","285","2887","4","1.13050253213868","4","1.00519570488396","13"
"891","105","MMM","3M Co.","Industrials","_YF.csv","2000-01-01 to 2009-12-31","2515","5","1033","0","34","0","1924","442","2488","7","1.30717255717256","5","1.01085209003215","21"
"892","105","MMM","3M Co.","Industrials","_YF.csv","1990-01-01 to 1999-12-31","2528","5","2289","0","689","0","773","534","2084","245","3.27037516170763","17","1.21305182341651","154"
"893","105","MMM","3M Co.","Industrials","_YF.csv","1980-01-01 to 1989-12-31","2528","6","2356","0","978","0","642","470","1908","358","3.93769470404984","17","1.32494758909853","164"
"894","105","MMM","3M Co.","Industrials","_YF.csv","1970-01-01 to 1979-12-31","2526","6","2374","0","911","0","539","387","1944","329","4.68645640074211","24","1.29938271604938","172"
"895","105","MMM","3M Co.","Industrials","_IN.csv","1950-01-01 to 2021-07-15","10421","2","6897","0","1570","0","5438","1914","9401","550","1.91632953291651","17","1.10849909584087","349"
"896","105","MMM","3M Co.","Industrials","_IN.csv","2010-01-01 to 2021-07-15","2903","2","620","0","22","0","2568","285","2886","5","1.13045171339564","4","1.00589050589051","14"
"897","105","MMM","3M Co.","Industrials","_IN.csv","2000-01-01 to 2009-12-31","2515","2","1219","0","40","0","1820","524","2485","10","1.38186813186813","5","1.01207243460765","21"
"898","105","MMM","3M Co.","Industrials","_IN.csv","1990-01-01 to 1999-12-31","2528","2","2291","0","556","0","772","535","2160","188","3.27461139896373","17","1.17037037037037","153"
"899","105","MMM","3M Co.","Industrials","_IN.csv","1980-01-01 to 1989-12-31","2475","2","2301","0","676","0","640","466","2037","238","3.8671875","17","1.21502209131075","161"
"900","105","MMM","3M Co.","Industrials","_EI.csv","1950-01-01 to 2021-07-15","5023","3","1782","0","53","0","4010","769","4984","14","1.25261845386534","6","1.00782504012841","27"
"901","105","MMM","3M Co.","Industrials","_EI.csv","2010-01-01 to 2021-07-15","2903","2","620","0","22","0","2568","285","2886","5","1.13045171339564","4","1.00589050589051","14"
"902","105","MMM","3M Co.","Industrials","_EI.csv","2000-01-01 to 2009-12-31","2120","3","838","0","21","0","1646","364","2104","5","1.28797083839611","4","1.00760456273764","13"
"903","106","HEN3.DE","AG & Co. KGaA","Consumers","_YF.csv","1950-01-01 to 2021-07-15","5903","6","3366","1","223","2","3776","1239","5711","31","1.56329449152542","16","1.03361933111539","162"
"904","106","HEN3.DE","AG & Co. KGaA","Consumers","_YF.csv","2010-01-01 to 2021-07-15","2925","3","1407","0","56","0","2076","558","2882","13","1.40895953757225","7","1.01492019430951","32"
"905","106","HEN3.DE","AG & Co. KGaA","Consumers","_YF.csv","2000-01-01 to 2009-12-31","2580","6","1569","1","105","2","1586","575","2489","14","1.62673392181589","10","1.0365608678184","78"
"906","106","HEN3.DE","AG & Co. KGaA","Consumers","_YF.csv","1990-01-01 to 1999-12-31","398","5","180","0","52","0","289","71","347","1","1.37716262975779","9","1.14697406340058","52"
"907","106","HEN3.DE","AG & Co. KGaA","Consumers","_IN.csv","1950-01-01 to 2021-07-15","3190","2","1226","0","79","0","2512","548","3133","22","1.26990445859873","7","1.01819342483243","37"
"908","106","HEN3.DE","AG & Co. KGaA","Consumers","_IN.csv","2010-01-01 to 2021-07-15","2910","2","1169","0","70","0","2263","522","2858","18","1.28590366769775","7","1.01819454163751","36"
"909","106","HEN3.DE","AG & Co. KGaA","Consumers","_IN.csv","2000-01-01 to 2009-12-31","280","2","52","0","0","0","252","24","280","0","1.11111111111111","3","1","1"
"910","106","HEN3.DE","AG & Co. KGaA","Consumers","_EI.csv","1950-01-01 to 2021-07-15","5063","5","2174","0","102","0","3780","891","4990","29","1.33941798941799","7","1.01462925851703","46"
"911","106","HEN3.DE","AG & Co. KGaA","Consumers","_EI.csv","2010-01-01 to 2021-07-15","2924","3","1389","0","68","0","2086","551","2877","21","1.40172579098754","7","1.01633646159194","28"
"912","106","HEN3.DE","AG & Co. KGaA","Consumers","_EI.csv","2000-01-01 to 2009-12-31","2139","5","750","0","28","0","1717","328","2117","6","1.24577751892836","6","1.01039206424185","18"
"913","107","BEI.DE","Beiersdorf Aktiengesellschaft","Consumers","_YF.csv","1950-01-01 to 2021-07-15","5883","5","3179","0","238","0","3868","1164","5682","37","1.52094105480869","19","1.03537486800422","165"
"914","107","BEI.DE","Beiersdorf Aktiengesellschaft","Consumers","_YF.csv","2010-01-01 to 2021-07-15","2925","3","1343","0","55","0","2144","562","2881","11","1.3642723880597","6","1.01527247483513","34"
"915","107","BEI.DE","Beiersdorf Aktiengesellschaft","Consumers","_YF.csv","2000-01-01 to 2009-12-31","2580","5","1341","0","95","0","1703","464","2498","13","1.51497357604228","17","1.03282626100881","71"
"916","107","BEI.DE","Beiersdorf Aktiengesellschaft","Consumers","_YF.csv","1990-01-01 to 1999-12-31","378","5","275","0","78","0","172","69","310","10","2.19767441860465","19","1.21935483870968","60"
"917","107","BEI.DE","Beiersdorf Aktiengesellschaft","Consumers","_IN.csv","1950-01-01 to 2021-07-15","3033","3","1407","0","65","0","2216","590","2986","18","1.36868231046931","6","1.01574012056263","29"
"918","107","BEI.DE","Beiersdorf Aktiengesellschaft","Consumers","_IN.csv","2010-01-01 to 2021-07-15","2921","3","1357","0","65","0","2132","568","2874","18","1.37007504690432","6","1.01635351426583","29"
"919","107","BEI.DE","Beiersdorf Aktiengesellschaft","Consumers","_IN.csv","2000-01-01 to 2009-12-31","112","2","10","0","0","0","107","5","112","0","1.04672897196262","2","1","1"
"920","107","BEI.DE","Beiersdorf Aktiengesellschaft","Consumers","_EI.csv","1950-01-01 to 2021-07-15","5063","5","2369","0","102","0","3675","981","4986","25","1.37768707482993","9","1.01544324107501","52"
"921","107","BEI.DE","Beiersdorf Aktiengesellschaft","Consumers","_EI.csv","2010-01-01 to 2021-07-15","2924","3","1340","0","61","0","2145","561","2879","16","1.36317016317016","6","1.01563042723168","29"
"922","107","BEI.DE","Beiersdorf Aktiengesellschaft","Consumers","_EI.csv","2000-01-01 to 2009-12-31","2139","5","848","0","33","0","1642","351","2112","6","1.3026796589525","9","1.01278409090909","23"
"923","108","AMZN","Amazon.com Inc.","Consumers","_YF.csv","1950-01-01 to 2021-07-15","6081","6","1121","0","56","0","5469","509","6036","11","1.11190345584202","6","1.00745526838966","36"
"924","108","AMZN","Amazon.com Inc.","Consumers","_YF.csv","2010-01-01 to 2021-07-15","2902","2","103","0","8","0","2850","51","2896","2","1.01824561403509","3","1.00207182320442","6"
"925","108","AMZN","Amazon.com Inc.","Consumers","_YF.csv","2000-01-01 to 2009-12-31","2515","5","787","0","33","0","2084","356","2490","8","1.20681381957774","5","1.01004016064257","19"
"926","108","AMZN","Amazon.com Inc.","Consumers","_YF.csv","1990-01-01 to 1999-12-31","664","6","157","0","13","0","577","70","653","2","1.15077989601386","6","1.01684532924962","11"
"927","108","AMZN","Amazon.com Inc.","Consumers","_IN.csv","1950-01-01 to 2021-07-15","6083","2","1306","0","83","0","5365","588","6024","24","1.13383038210624","8","1.00979415670651","37"
"928","108","AMZN","Amazon.com Inc.","Consumers","_IN.csv","2010-01-01 to 2021-07-15","2904","2","101","0","9","0","2853","50","2897","2","1.01787592008412","3","1.0024162927166","7"
"929","108","AMZN","Amazon.com Inc.","Consumers","_IN.csv","2000-01-01 to 2009-12-31","2515","2","873","0","35","0","2032","390","2489","9","1.2376968503937","5","1.01044596223383","19"
"930","108","AMZN","Amazon.com Inc.","Consumers","_IN.csv","1990-01-01 to 1999-12-31","664","2","178","0","19","0","564","78","650","5","1.17730496453901","8","1.02153846153846","11"
"931","108","AMZN","Amazon.com Inc.","Consumers","_EI.csv","1950-01-01 to 2021-07-15","5023","4","686","0","30","0","4654","317","4999","6","1.07928663515256","5","1.00480096019204","20"
"932","108","AMZN","Amazon.com Inc.","Consumers","_EI.csv","2010-01-01 to 2021-07-15","2903","4","91","0","7","0","2857","45","2897","1","1.01610080504025","3","1.0020711080428","7"
"933","108","AMZN","Amazon.com Inc.","Consumers","_EI.csv","2000-01-01 to 2009-12-31","2120","4","591","0","23","0","1799","270","2103","6","1.17843246247916","5","1.00808368996671","13"
"934","109","BABA","Alibaba Group Holding","Consumers","_YF.csv","1950-01-01 to 2021-07-15","1716","2","173","0","4","0","1627","84","1713","1","1.05470190534726","3","1.00175131348511","4"
"935","109","BABA","Alibaba Group Holding","Consumers","_YF.csv","2010-01-01 to 2021-07-15","1716","2","173","0","4","0","1627","84","1713","1","1.05470190534726","3","1.00175131348511","4"
"936","109","BABA","Alibaba Group Holding","Consumers","_IN.csv","1950-01-01 to 2021-07-15","1716","2","171","0","6","0","1628","83","1712","2","1.05405405405405","3","1.00233644859813","4"
"937","109","BABA","Alibaba Group Holding","Consumers","_IN.csv","2010-01-01 to 2021-07-15","1716","2","171","0","6","0","1628","83","1712","2","1.05405405405405","3","1.00233644859813","4"
"938","109","BABA","Alibaba Group Holding","Consumers","_EI.csv","1950-01-01 to 2021-07-15","1717","2","173","0","6","0","1628","84","1713","2","1.0546683046683","3","1.00233508464682","4"
"939","109","BABA","Alibaba Group Holding","Consumers","_EI.csv","2010-01-01 to 2021-07-15","1717","2","173","0","6","0","1628","84","1713","2","1.0546683046683","3","1.00233508464682","4"
"940","110","NKE","Nike Inc.","Consumers","_YF.csv","1950-01-01 to 2021-07-15","10241","6","5963","0","1883","0","5808","1530","8834","476","1.76325757575758","41","1.15927099841521","583"
"941","110","NKE","Nike Inc.","Consumers","_YF.csv","2010-01-01 to 2021-07-15","2902","4","606","0","14","0","2583","287","2890","2","1.12349980642664","4","1.00415224913495","12"
"942","110","NKE","Nike Inc.","Consumers","_YF.csv","2000-01-01 to 2009-12-31","2515","6","795","0","41","0","2068","348","2484","10","1.21615087040619","6","1.01247987117552","23"
"943","110","NKE","Nike Inc.","Consumers","_YF.csv","1990-01-01 to 1999-12-31","2528","6","2202","0","330","0","965","639","2298","100","2.61968911917098","11","1.10008703220191","121"
"944","110","NKE","Nike Inc.","Consumers","_YF.csv","1980-01-01 to 1989-12-31","2296","6","2159","0","1404","0","400","263","1219","327","5.74","41","1.88351107465135","427"
"945","110","NKE","Nike Inc.","Consumers","_IN.csv","1950-01-01 to 2021-07-15","10242","2","8044","0","4337","0","3710","1512","6657","752","2.76064690026954","150","1.53853086976115","1749"
"946","110","NKE","Nike Inc.","Consumers","_IN.csv","2010-01-01 to 2021-07-15","2903","2","1018","0","46","0","2342","457","2869","12","1.23953885567891","5","1.01185081910073","24"
"947","110","NKE","Nike Inc.","Consumers","_IN.csv","2000-01-01 to 2009-12-31","2515","2","2154","0","317","0","1012","651","2314","116","2.48517786561265","11","1.08686257562662","80"
"948","110","NKE","Nike Inc.","Consumers","_IN.csv","1990-01-01 to 1999-12-31","2528","2","2378","0","1169","0","616","466","1715","356","4.1038961038961","22","1.47405247813411","269"
"949","110","NKE","Nike Inc.","Consumers","_IN.csv","1980-01-01 to 1989-12-31","2296","2","2286","0","2195","0","94","84","219","118","24.4255319148936","150","10.4840182648402","1376"
"950","110","NKE","Nike Inc.","Consumers","_EI.csv","1950-01-01 to 2021-07-15","5023","5","1217","0","52","0","4369","563","4983","12","1.14969100480659","5","1.0080272927955","30"
"951","110","NKE","Nike Inc.","Consumers","_EI.csv","2010-01-01 to 2021-07-15","2903","4","606","0","19","0","2584","287","2888","4","1.1234520123839","4","1.00519390581717","13"
"952","110","NKE","Nike Inc.","Consumers","_EI.csv","2000-01-01 to 2009-12-31","2120","5","586","0","17","0","1799","265","2104","1","1.17843246247916","4","1.00760456273764","17"
"953","111","SBUX","Starbucks","Consumers","_YF.csv","1950-01-01 to 2021-07-15","7316","6","3861","0","532","0","4841","1386","6954","170","1.51125800454452","24","1.05205637043428","159"
"954","111","SBUX","Starbucks","Consumers","_YF.csv","2010-01-01 to 2021-07-15","2902","3","917","0","23","0","2389","404","2883","4","1.21473419840938","5","1.00659035726674","17"
"955","111","SBUX","Starbucks","Consumers","_YF.csv","2000-01-01 to 2009-12-31","2515","6","1113","0","66","0","1881","479","2469","20","1.33705475810739","6","1.01863102470636","28"
"956","111","SBUX","Starbucks","Consumers","_YF.csv","1990-01-01 to 1999-12-31","1899","6","1574","0","401","0","740","415","1628","130","2.56621621621622","24","1.16646191646192","114"
"957","111","SBUX","Starbucks","Consumers","_IN.csv","1950-01-01 to 2021-07-15","7317","2","5316","0","1766","0","3439","1438","6028","477","2.12765338761268","46","1.21383543463835","371"
"958","111","SBUX","Starbucks","Consumers","_IN.csv","2010-01-01 to 2021-07-15","2904","2","1182","0","44","0","2223","501","2869","9","1.30634278002699","6","1.01219937260369","28"
"959","111","SBUX","Starbucks","Consumers","_IN.csv","2000-01-01 to 2009-12-31","2515","2","2024","0","279","0","1099","608","2334","98","2.2884440400364","15","1.07754927163668","73"
"960","111","SBUX","Starbucks","Consumers","_IN.csv","1990-01-01 to 1999-12-31","1898","2","1820","0","1104","0","370","292","1048","254","5.12972972972973","46","1.81106870229008","270"
"961","111","SBUX","Starbucks","Consumers","_EI.csv","1950-01-01 to 2021-07-15","5023","5","1889","0","95","0","3959","825","4956","28","1.26875473604446","6","1.0135189669088","40"
"962","111","SBUX","Starbucks","Consumers","_EI.csv","2010-01-01 to 2021-07-15","2903","5","877","0","34","0","2411","385","2878","9","1.20406470344255","5","1.00868658790827","18"
